subtaskID,datapointID,answer
1,321,0.7259401226266428
1,322,0.27697655345309946
1,323,0.4113818568279224
1,324,0.25543854445877245
1,325,0.5801693902684116
1,326,0.20760073060892226
1,327,0.2672597824646682
1,328,0.1301411142707688
1,329,0.2476303256772605
1,330,0.5065059483437779
1,331,0.3992386928541405
1,332,0.9562454713552337
1,333,0.3248480525506465
1,334,0.6196908447476004
1,335,0.5188203153358397
1,336,0.9257359227198151
1,337,0.3238419089371658
1,338,0.10292849067547993
1,339,0.430379937820385
1,340,0.6611412951614586
1,341,0.19193769596879262
1,342,0.6152101412081622
1,343,0.37495540244041026
1,344,0.8303179161701723
1,345,0.3722085057259884
1,346,0.8924839726893249
1,347,0.7562381985086487
1,348,0.6775966838613878
1,349,0.9181741422378975
1,350,0.5396584974659326
1,351,0.22495235578021144
1,352,0.9627170361129921
1,353,0.07640195969398011
1,354,0.9059407214752347
1,355,0.5716486103185469
1,356,0.8631921661518932
1,357,0.09112891763638387
1,358,0.44860619480378716
1,359,0.9705472903035229
1,360,0.1627022728824089
1,361,0.38564915298142644
1,362,0.665322919289847
1,363,0.46331813812212275
1,364,0.3465270743884685
1,365,0.559909952043902
1,366,0.8151800751119138
1,367,0.6873418952542419
1,368,0.04216532766237624
1,369,0.10246608923773559
1,370,0.5051695358354542
1,371,0.8579173640862342
1,372,0.46298199019732056
1,373,0.6276005623937995
1,374,0.5834216654485552
1,375,0.5892131072031404
1,376,0.9572652832586387
1,377,0.618351927444978
1,378,0.18221422235297557
1,379,0.15622941433895954
1,380,0.4878427563420039
1,381,0.49855429657507233
1,382,0.634526752669468
1,383,0.061277887432657385
1,384,0.5220218973419208
1,385,0.6505446781982377
1,386,0.8804897600593087
1,387,0.705016427201141
1,388,0.04738904270159139
1,389,0.8620305422035068
1,390,0.5897572891176353
1,391,0.6779768832481565
1,392,0.2965197766216755
1,393,0.8941456995485129
1,394,0.6489934610215033
1,395,0.07859127698620128
1,396,0.9278282975311115
1,397,0.506548681764488
1,398,0.8729553781703437
1,399,0.5564817550457987
1,400,0.36157734273081366
1,401,0.07292672405943523
1,402,0.2562010766241445
1,403,0.3639754629267893
1,404,0.7885674951192687
1,405,0.33624719890154364
1,406,0.10120292701823574
1,407,0.5067673587479312
1,408,0.22848082208489373
1,409,0.3588338048119929
1,410,0.7798761569033333
1,411,0.7889911733463643
1,412,0.9747684611275343
1,413,0.03790090278230662
1,414,0.1919556435959603
1,415,0.7059010443159452
1,416,0.26070280328642614
1,417,0.27878357310812507
1,418,0.40370833067048484
1,419,0.19171095020960516
1,420,0.13527984659330916
1,421,0.7990964056256491
1,422,0.9916269961457564
1,423,0.4503147470429534
1,424,0.20602703336549388
1,425,0.896543029115488
1,426,0.029637280458242765
1,427,0.551597892519707
1,428,0.538164961549435
1,429,0.5166296004764924
1,430,0.794750951863442
1,431,0.22539111984230753
1,432,0.7167594007178146
1,433,0.22553699591578213
1,434,0.6348402504065942
1,435,0.6770598231083285
1,436,0.5912350612602054
1,437,0.9732745841852826
1,438,0.384610428967639
1,439,0.5486411807226259
1,440,0.18650239250859302
1,441,0.8392982245166936
1,442,0.4752969210967326
1,443,0.9847229757299052
1,444,0.9517216711974285
1,445,0.6425037670075909
1,446,0.7706365168546783
1,447,0.027217303294584716
1,448,0.5354905849034632
1,449,0.3430751239561113
1,450,0.7268821439234285
1,451,0.6338237771091403
1,452,0.36639434711963426
1,453,0.6066429997211068
1,454,0.5128854903109842
1,455,0.4132975347307771
1,456,0.3021346650401864
1,457,0.30374574097428575
1,458,0.5893896369459072
1,459,0.5537107834863506
1,460,0.5735003332584198
1,461,0.3151167451023176
1,462,0.13718551117477118
1,463,0.4076804683626223
1,464,0.23049577450802128
1,465,0.5158583681049974
1,466,0.2540544416973548
1,467,0.6577171572096128
1,468,0.9283573653752034
1,469,0.8960815160908855
1,470,0.8007409491439295
1,471,0.90529095750068
1,472,0.44587237547611647
1,473,0.054845887013686645
1,474,0.8408309830449238
1,475,0.7473038433017118
1,476,0.7888871158307547
1,477,0.8328669113746258
1,478,0.7364053387226058
1,479,0.627654676334574
1,480,0.09376298285595819
1,481,0.7417683673623096
1,482,0.18650307342638373
1,483,0.6888233598620932
1,484,0.9280496865656973
1,485,0.6184969975561687
1,486,0.6850805464130325
1,487,0.705337236558287
1,488,0.7153548679943122
1,489,0.7011284466628254
1,490,0.7590144137237108
1,491,0.6774343273193199
1,492,0.6467638622059615
1,493,0.49384696610958145
1,494,0.3545369143301468
1,495,0.4452667909772927
1,496,0.03188046887090168
1,497,0.13712859322546767
1,498,0.7735789541331589
1,499,0.37610501503624705
1,500,0.12571477415701915
1,501,0.6682690367999813
1,502,0.6289010495844098
1,503,0.3160012631698462
1,504,0.5814513663370652
1,505,0.06742990939217541
1,506,0.33950118860059775
1,507,0.2723430960356171
1,508,0.9501103096267497
1,509,0.3169553983515845
1,510,0.7588115618711889
1,511,0.6800044657603148
1,512,0.7116495320240599
1,513,0.8201016335192756
1,514,0.6407003879689537
1,515,0.6549284544508858
1,516,0.368805901304991
1,517,0.4037726515214175
1,518,0.35635892214298304
1,519,0.42625139026657577
1,520,0.16575317086741248
1,521,0.17100061571251113
1,522,0.3884021863144519
1,523,0.2088286424593826
1,524,0.6457597276551126
1,525,0.7280333518948142
1,526,0.11597122596928955
1,527,0.7821392430201412
1,528,0.14487931498706252
1,529,0.7035101741600658
1,530,0.5583750081216599
1,531,0.9254884172175444
1,532,0.9986935766621609
1,533,0.6646525200137559
1,534,0.8193011773498917
1,535,0.4807941220182984
1,536,0.3698283934155997
1,537,0.38333952527172943
1,538,0.782890582282735
1,539,0.7034774671770628
1,540,0.08443676846504378
1,541,0.16035302109795457
1,542,0.623507577068013
1,543,0.5221014330880278
1,544,0.9309576885914418
1,545,0.9779395763054363
1,546,0.4259952857265742
1,547,0.41197014699059664
1,548,0.568961689064619
1,549,0.9281187707726096
1,550,0.1698725484891116
1,551,0.4460013844729387
1,552,0.9354985962776765
1,553,0.7433073027376259
1,554,0.9801745634322667
1,555,0.8899051426056794
1,556,0.10073310442864813
1,557,0.8519590023625306
1,558,0.6643341312104892
1,559,0.9410767476499767
1,560,0.2881216791282728
1,561,0.7147398151411413
1,562,0.19845264517936367
1,563,0.39356442697730465
1,564,0.059502835474717464
1,565,0.4579466350456596
1,566,0.9147000257445717
1,567,0.6488635956665759
1,568,0.4710580361356209
1,569,0.8140857383438772
1,570,0.35849343867782635
1,571,0.22570646920952497
1,572,0.48610752320066997
1,573,0.06337573407833907
1,574,0.035838472026549106
1,575,0.9111195086754608
1,576,0.5552156563415752
1,577,0.7376360480467241
1,578,0.8826831739391947
1,579,0.20809375741914105
1,580,0.5561842431799272
1,581,0.7827577212507347
1,582,0.6041636266561445
1,583,0.05523496845939335
1,584,0.6418978159754095
1,585,0.9337905730137523
1,586,0.7673560684073814
1,587,0.5508173909397398
1,588,0.78976192006611
1,589,0.09070950264841227
1,590,0.10026068304562186
1,591,0.04243695961721894
1,592,0.5842219291966909
1,593,0.49061469914236533
1,594,0.5212569710610834
1,595,0.4623128582642102
1,596,0.5923146902177315
1,597,0.5742851732802584
1,598,0.30655664140896954
1,599,0.8461959047215665
1,600,0.3583471424068708
1,601,0.3314194698341061
1,602,0.18614000664234898
1,603,0.8022882084318397
1,604,0.2748156773071553
1,605,0.6318585970253787
1,606,0.7551323525663574
1,607,0.6210002248741419
1,608,0.4347627901013088
1,609,0.38977602687496204
1,610,0.7618352423251189
1,611,0.3616517972134231
1,612,0.10459660217010969
1,613,0.6247637468150963
1,614,0.346032657987845
1,615,0.30485782116211535
1,616,0.6896041663678648
1,617,0.0843717227890779
1,618,0.04521815328030365
1,619,0.7151063155249604
1,620,0.16859358582583372
1,621,0.8184518525617385
1,622,0.5392494867602137
1,623,0.7864253323420708
1,624,0.9828055917593818
1,625,0.1831409388366284
1,626,0.7283342040345465
1,627,0.10585096095339985
1,628,0.9315546501265507
1,629,0.40657067849125894
1,630,0.7468803435967678
1,631,0.7548733904879426
1,632,0.17073012398630838
1,633,0.9207704951567303
1,634,0.16172007752839335
1,635,0.7119172229916048
1,636,0.8488899085163873
1,637,0.07778582321208793
1,638,0.6121929361559343
1,639,0.24262636358204004
1,640,0.44045903239043804
1,641,0.47864922325625237
1,642,0.6038108855709186
1,643,0.7274635123777383
1,644,0.616453150808516
1,645,0.9751107594510434
1,646,0.08793939087940494
1,647,0.6831903613183292
1,648,0.8957245439215349
1,649,0.7626255406267706
1,650,0.6464785030567322
1,651,0.6936633289951432
1,652,0.16188824136422109
1,653,0.3034991520834551
1,654,0.14743420800057994
1,655,0.22093261068120695
1,656,0.9857815669347954
1,657,0.037865493500985115
1,658,0.9047896640556524
1,659,0.9301948652787676
1,660,0.32913992788153545
1,661,0.0019702526562227485
1,662,0.3225836579733903
1,663,0.8323747780298802
1,664,0.9701290326860923
1,665,0.887347169834824
1,666,0.8422851247952956
1,667,0.585474674097866
1,668,0.556265587153462
1,669,0.40096006796048134
1,670,0.5321600465587975
1,671,0.13086197513497166
1,672,0.5310387095145426
1,673,0.5616295533824246
1,674,0.012943781614508931
1,675,0.8449757158558209
1,676,0.5673441090852862
1,677,0.756806365134549
1,678,0.7660346693522921
1,679,0.7232503750526282
1,680,0.8385574538705235
1,681,0.38813252223323824
1,682,0.26980492538066114
1,683,0.609668700715326
1,684,0.2468277478407257
1,685,0.5010096268548295
1,686,0.3748378906658647
1,687,0.6747670300432802
1,688,0.25570931357671967
1,689,0.918090343436746
1,690,0.9464952153653653
1,691,0.30803438036887687
1,692,0.36962456092328955
1,693,0.4609346634881776
1,694,0.5181508891310588
1,695,0.5432081218073771
1,696,0.5727919746608069
1,697,0.840682650290505
1,698,0.5106518681753063
1,699,0.2562311118829226
1,700,0.5893467840180732
1,701,0.6628940353968996
1,702,0.3171240563378619
1,703,0.42667651208046375
1,704,0.9705505203738239
1,705,0.8836657439076577
1,706,0.8484590236492028
1,707,0.600095058850573
1,708,0.8816777164464267
1,709,0.4858143551104428
1,710,0.4376888300113413
1,711,0.9868631607578983
1,712,0.7680506164325241
1,713,0.4001812839067802
1,714,0.495188264828594
1,715,0.9831138401835223
1,716,0.8812260532703021
1,717,0.41554607167198776
1,718,0.1315748818582404
1,719,0.6501437952460452
1,720,0.29199689228888115
1,721,0.6884512364169889
1,722,0.5968815658991042
1,723,0.9335145505063904
1,724,0.7545500346182464
1,725,0.25930938027209316
1,726,0.22674463894076968
1,727,0.35984386073354535
1,728,0.25143518799002373
1,729,0.3200187500958068
1,730,0.4887390052874403
1,731,0.7829227194696419
1,732,0.2636100716174541
1,733,0.7291101608232122
1,734,0.6553922968623304
1,735,0.4924212192789743
1,736,0.336705365761678
1,737,0.5761069696309074
1,738,0.6391814383599878
1,739,0.8128168592221519
1,740,0.1964700688134151
1,741,0.6960470223663
1,742,0.2793189546980783
1,743,0.724535949057715
1,744,0.9598180642991541
1,745,0.6472629178954714
1,746,0.7265838941708375
1,747,0.9133084991956848
1,748,0.10529291301656696
1,749,0.9935693407881917
1,750,0.9001723421419189
1,751,0.47688273272100856
1,752,0.1580964680458815
1,753,0.974021549492504
1,754,0.37419976680271205
1,755,0.5821958989440352
1,756,0.3455935871976388
1,757,0.07107140892039165
1,758,0.4303408285817656
1,759,0.3307409963933148
1,760,0.9155054832011428
1,761,0.6862272792756903
1,762,0.35238125725796576
1,763,0.8448196395122098
1,764,0.37825904563450574
1,765,0.10021780879700504
1,766,0.018480145874247178
1,767,0.786257163403306
1,768,0.9696794931156646
1,769,0.3139832035101412
1,770,0.2663600211246201
1,771,0.08671988660297003
1,772,0.29304348621003384
1,773,0.713889390053877
1,774,0.8123472053371489
1,775,0.9286465135905082
1,776,0.07704582823807826
1,777,0.5425392306712372
1,778,0.7873014566640393
1,779,0.7414958557457966
1,780,0.2346236310380948
1,781,0.6529578233290968
1,782,0.8484019765383111
1,783,0.4521466955989414
1,784,0.7082117583337371
1,785,0.6281969408814223
1,786,0.7912572335670458
1,787,0.08817194019371843
1,788,0.5696040707900588
1,789,0.23615194460538125
1,790,0.8428774925080083
1,791,0.30405905584687765
1,792,0.3923256608220377
1,793,0.04884149879133537
1,794,0.5861790487769893
1,795,0.6534970171183129
1,796,0.06953642630403456
1,797,0.7307830724012235
1,798,0.21567832900319073
1,799,0.8784136216079211
1,800,0.5960573864262618
1,801,0.38205993474416833
1,802,0.09552423580731029
1,803,0.3143282368484379
1,804,0.22218083302697567
1,805,0.6623413870004525
1,806,0.09252694953638274
1,807,0.24616756388425998
1,808,0.6627699683407267
1,809,0.7946257517061343
1,810,0.5828429444616889
1,811,0.33798603727755394
1,812,0.6602704844333545
1,813,0.20287220508889225
1,814,0.07688832398759349
1,815,0.136064464996013
1,816,0.44554325014243656
1,817,0.6852660861454039
1,818,0.062357355894456235
1,819,0.8293391068290337
1,820,0.14681696334905803
1,821,0.10753371028630643
1,822,0.4760132302973161
1,823,0.8968954058644887
1,824,0.9468550772383891
1,825,0.8446269334550797
1,826,0.8677818559386372
1,827,0.976239053504505
1,828,0.22577768905977247
1,829,0.7886125569961921
1,830,0.6299317380978133
1,831,0.2135120277446697
1,832,0.5678893066733157
1,833,0.5876650460283104
1,834,0.540160790875498
1,835,0.5792121294299436
1,836,0.5583651420405432
1,837,0.28876323060028164
1,838,0.3980474892128616
1,839,0.5256761770315967
1,840,0.11674208863761493
1,841,0.1313844052391977
1,842,0.7809603973000738
1,843,0.6826549780536322
1,844,0.5905004765254355
1,845,0.6583047824954096
1,846,0.5229169554045847
1,847,0.2528396834491099
1,848,0.5873505575979078
1,849,0.6032388944723155
1,850,0.47558155429564486
1,851,0.04606514076764301
1,852,0.9421921296654823
1,853,0.06798062217796874
1,854,0.21329850818068852
1,855,0.6175239118405657
1,856,0.2519318838037121
1,857,0.8278973639684133
1,858,0.9439103633686317
1,859,0.6290557325946144
1,860,0.31640564529063286
1,861,0.19989459493263295
1,862,0.9598153779102923
1,863,0.810642072023329
1,864,0.15298123697729682
1,865,0.08173934083132872
1,866,0.5126906299121977
1,867,0.4541942357999643
1,868,0.40443477209239254
1,869,0.311892929477221
1,870,0.2041858309166681
1,871,0.2597489994055088
1,872,0.6911253977082881
1,873,0.40130907118404313
1,874,0.763839939949308
1,875,0.38427655655100634
1,876,0.6416339435033067
1,877,0.8992059555132447
1,878,0.3883171307335843
1,879,0.1100558369201512
1,880,0.10438125332538717
1,881,0.8313787139076675
1,882,0.8963256240309592
1,883,0.5577352302379266
1,884,0.2846477761184868
1,885,0.17696161153707635
1,886,0.945744187925134
1,887,0.4074569835162535
1,888,0.06957478395522831
1,889,0.3893480523745081
1,890,0.1620029874176142
1,891,0.10419671795606111
1,892,0.5083968898498706
1,893,0.938216429068663
1,894,0.35284705212727585
1,895,0.4177062094551195
1,896,0.8852313397355719
1,897,0.6012031462694652
1,898,0.4328956559499032
1,899,0.028697914132380098
1,900,0.3300602904268687
1,901,0.1670322864587953
1,902,0.7726406918126012
1,903,0.28729118535224707
1,904,0.17484397514760464
1,905,0.923189491381176
1,906,0.1396900709275395
1,907,0.00457748130700153
1,908,0.8372619069090856
1,909,0.33165958091940784
1,910,0.021728360029107385
1,911,0.08453568178591353
1,912,0.03880593078076533
1,913,0.5793834069806125
1,914,0.7911664883201208
1,915,0.2904393453308882
1,916,0.9688918978227606
1,917,0.7455502490983983
1,918,0.54237052408409
1,919,0.17301319668623338
1,920,0.8588630796928355
1,921,0.8283173803907377
1,922,0.564781846476487
1,923,0.9060058895104193
1,924,0.878206198784739
1,925,0.3852197309992894
1,926,0.19378132268888215
1,927,0.05813491080424249
1,928,0.334485953285269
1,929,0.2735280161798219
1,930,0.3210545847125772
1,931,0.18614658135420936
1,932,0.5643708312037572
1,933,0.5453223489800411
1,934,0.7751608198097449
1,935,0.5981081681461518
1,936,0.8494744439621165
1,937,0.6099613191735316
1,938,0.10398693546598159
1,939,0.05159569978013878
1,940,0.0773363872854862
1,941,0.3200491123555864
1,942,0.7803220174616016
1,943,0.6204501487390613
1,944,0.6039786842359153
1,945,0.45662403059359924
1,946,0.32644124356728477
1,947,0.5455037594764546
1,948,0.7054936497620782
1,949,0.743143689029173
1,950,0.9120034327426386
1,951,0.942265034693755
1,952,0.03022690813193829
1,953,0.9631806624638685
1,954,0.6587552266019153
1,955,0.03362942207217878
1,956,0.685886788917112
1,957,0.15587051500312155
1,958,0.5962767275766365
1,959,0.6694315538765502
1,960,0.491238022136964
1,961,0.3166467632578006
1,962,0.947477527603008
1,963,0.35740176546220537
1,964,0.29196144715814487
1,965,0.3175166065782863
1,966,0.51161372893338
1,967,0.7216768559499026
1,968,0.5578597646627486
1,969,0.667579646279561
1,970,0.5752541735497575
1,971,0.6599655755653948
1,972,0.2082175943608
1,973,0.8816090006886016
1,974,0.17166019546925693
1,975,0.720355743390263
1,976,0.15044768881399184
1,977,0.6276716332410113
1,978,0.6742209100908498
1,979,0.6252272729642737
1,980,0.6619594344919756
1,981,0.7967386216545267
1,982,0.5908123696346297
1,983,0.5296751967996038
1,984,0.9587269142313004
1,985,0.7168398274842211
1,986,0.013666316694976421
1,987,0.13478479894938689
1,988,0.24229688956079642
1,989,0.3195457503580037
1,990,0.6859847408629021
1,991,0.6188147816228684
1,992,0.20193554692384097
1,993,0.6085565072335954
1,994,0.81569266564596
1,995,0.7929732516643194
1,996,0.7167904297984219
1,997,0.08493411452259703
1,998,0.13718782611111113
1,999,0.09464874337270934
1,1000,0.8515346913164148
1,1001,0.3430206295752951
1,1002,0.7329441580699316
1,1003,0.3099522709958322
1,1004,0.5777872449153933
1,1005,0.8637444878550381
1,1006,0.013879987689681794
1,1007,0.8474154213556705
1,1008,0.7108517168961475
1,1009,0.45450651588255375
1,1010,0.010286128484665702
1,1011,0.19637016680644803
1,1012,0.6027298941506662
1,1013,0.23894812220869643
1,1014,0.5040837173129682
1,1015,0.4873283986074257
1,1016,0.6257615245417953
1,1017,0.04748506699796262
1,1018,0.5265594423962144
1,1019,0.09780838867700314
1,1020,0.5795214386269817
1,1021,0.7454152445890486
1,1022,0.6845608469490632
1,1023,0.4385406696222226
1,1024,0.3209222543448337
1,1025,0.015078818916231307
1,1026,0.5460085678336489
1,1027,0.5796219633557091
1,1028,0.7022370227603826
1,1029,0.6752661077688298
1,1030,0.9033135713200511
1,1031,0.25607533495883406
1,1032,0.5943544744618787
1,1033,0.07489702952718036
1,1034,0.7606689031800691
1,1035,0.2996435865830709
1,1036,0.42733410303873065
1,1037,0.07573882466809778
1,1038,0.8431872010229399
1,1039,0.5362572052614926
1,1040,0.8199558128346779
1,1041,0.9777264064313175
1,1042,0.9872906465600999
1,1043,0.012198874625912848
1,1044,0.8753346791517288
1,1045,0.8517577913539672
1,1046,0.9933012311002534
1,1047,0.3170485001748756
1,1048,0.20141588506967767
1,1049,0.9730031984670298
1,1050,0.5317424268388518
1,1051,0.31842327336507703
1,1052,0.9443487981004617
1,1053,0.7551730509143623
1,1054,0.22447829383782758
1,1055,0.36206750173754065
1,1056,0.5933213352689599
1,1057,0.0013192545335360961
1,1058,0.7542410145700418
1,1059,0.7367700133170094
1,1060,0.88142577790319
1,1061,0.8935820563350679
1,1062,0.6461804107254722
1,1063,0.5868896228172887
1,1064,0.866722704724533
1,1065,0.7502562315160354
1,1066,0.5009845309159627
1,1067,0.5278535489842775
1,1068,0.2827819572068092
1,1069,0.2287628808708384
1,1070,0.18615931024137966
1,1071,0.2845536211694406
1,1072,0.10423540792085972
1,1073,0.26226292180309907
1,1074,0.42426024056654166
