word_id,contextual_surprisal
arg_pisacowsmilk_10_page_5_43,0.9272756576538086
arg_pisacowsmilk_10_page_5_44,0.058597300201654434
arg_pisacowsmilk_10_page_5_45,7.4699177742004395
arg_pisacowsmilk_10_page_5_46,4.045434474945068
arg_pisacowsmilk_10_page_5_47,0.9185781180858612
arg_pisacowsmilk_10_page_6_0,7.048091769218445
arg_pisacowsmilk_10_page_6_1,4.475306510925293
arg_pisacowsmilk_10_page_6_2,3.1129729747772217
arg_pisacowsmilk_10_page_6_3,8.268321990966797
arg_pisacowsmilk_10_page_6_4,5.4084183275699615
arg_pisacowsmilk_10_page_6_5,3.203261375427246
arg_pisacowsmilk_10_page_6_6,3.2940268516540527
arg_pisacowsmilk_10_page_6_7,0.09014182537794113
arg_pisacowsmilk_10_page_6_8,7.9064741134643555
arg_pisacowsmilk_10_page_6_9,2.985820770263672
arg_pisacowsmilk_10_page_6_10,4.98545241355896
arg_pisacowsmilk_10_page_6_11,7.186084747314453
arg_pisacowsmilk_10_page_6_12,1.544376254081726
arg_pisacowsmilk_10_page_6_13,0.8024322390556335
arg_pisacowsmilk_10_page_6_14,2.9557857513427734
arg_pisacowsmilk_10_page_6_15,0.10517654567956924
arg_pisacowsmilk_10_page_6_16,1.4550135135650635
arg_pisacowsmilk_10_page_6_17,1.2689743041992188
arg_pisacowsmilk_10_page_6_18,2.789994716644287
arg_pisacowsmilk_10_page_6_19,0.9996131658554077
arg_pisacowsmilk_10_page_6_20,0.22757308185100555
arg_pisacowsmilk_10_page_6_21,6.4354941844940186
arg_pisacowsmilk_10_page_6_22,1.6167072057724
arg_pisacowsmilk_10_page_6_23,0.34836456552147865
arg_pisacowsmilk_10_page_6_24,1.968889594078064
arg_pisacowsmilk_10_page_6_25,1.6003530025482178
arg_pisacowsmilk_10_page_6_26,3.8814187049865723
arg_pisacowsmilk_10_page_6_27,0.05230741202831268
arg_pisacowsmilk_10_page_6_28,0.023391839116811752
arg_pisacowsmilk_10_page_6_29,1.6181977987289429
arg_pisacowsmilk_10_page_6_30,2.0431183576583862
arg_pisacowsmilk_10_page_6_31,3.5012996196746826
arg_pisacowsmilk_10_page_6_32,5.055941581726074
arg_pisacowsmilk_10_page_6_33,0.7273422479629517
arg_pisacowsmilk_10_page_6_34,7.7141154408454895
arg_pisacowsmilk_10_page_6_35,7.643698036670685
arg_pisacowsmilk_10_page_6_36,1.4856481552124023
arg_pisacowsmilk_10_page_6_37,4.573385238647461
arg_pisacowsmilk_10_page_6_38,3.193553924560547
arg_pisacowsmilk_10_page_6_39,6.902741432189941
arg_pisacowsmilk_10_page_6_40,8.85222339630127
arg_pisacowsmilk_10_page_6_41,3.8952729795128107
arg_pisacowsmilk_10_page_6_42,7.118912534788251
arg_pisacowsmilk_10_page_6_43,0.5197206735610962
arg_pisacowsmilk_10_page_6_44,1.2741725444793701
arg_pisacowsmilk_10_page_6_45,0.4030648469924927
arg_pisacowsmilk_10_page_6_46,6.388348579406738
arg_pisacowsmilk_10_page_6_47,0.22384463250637054
arg_pisacowsmilk_10_page_6_48,5.506639927625656
arg_pisacowsmilk_10_page_6_49,2.0240323543548584
arg_pisacowsmilk_10_page_6_50,0.7586023211479187
arg_pisacowsmilk_10_page_6_51,5.253846168518066
arg_pisacowsmilk_10_page_6_52,1.641798496246338
arg_pisacowsmilk_10_page_6_53,7.996823787689209
arg_pisacowsmilk_10_page_6_54,1.6462688446044922
arg_pisacowsmilk_10_page_6_55,1.8523911237716675
arg_pisacowsmilk_10_page_6_56,10.698395729064941
arg_pisacowsmilk_10_page_6_57,3.103088140487671
arg_pisacowsmilk_10_page_6_58,6.372247695922852
arg_pisacowsmilk_10_page_6_59,2.533403158187866
arg_pisacowsmilk_10_page_6_60,1.3521345853805542
arg_pisacowsmilk_10_page_6_61,4.114075183868408
arg_pisacowsmilk_10_page_6_62,0.7593047022819519
arg_pisacowsmilk_10_page_6_63,3.58817720413208
arg_pisacowsmilk_10_page_6_64,3.254117488861084
arg_pisacowsmilk_10_page_6_65,2.4673043191432953
arg_pisacowsmilk_10_page_6_66,6.13330602645874
arg_pisacowsmilk_10_page_6_67,1.7562848329544067
arg_pisacowsmilk_10_page_6_68,6.6215883465483785
arg_pisacowsmilk_10_page_6_69,1.4979331493377686
arg_pisacowsmilk_10_page_6_70,13.84027640428394
arg_pisacowsmilk_10_page_6_71,3.29840087890625
arg_pisacowsmilk_10_page_6_72,1.168546199798584
arg_pisacowsmilk_10_page_6_73,0.3405010402202606
arg_pisacowsmilk_10_page_6_74,1.3358758687973022
arg_pisacowsmilk_10_page_6_75,0.844408392906189
arg_pisacowsmilk_10_page_6_76,4.561323642730713
arg_pisacowsmilk_10_page_6_77,3.945676476258086
arg_pisacowsmilk_10_page_6_78,0.6672701239585876
arg_pisacowsmilk_10_page_6_79,3.1010844707489014
arg_pisacowsmilk_10_page_6_80,1.6297591924667358
arg_pisacowsmilk_10_page_6_81,3.3542976081371307
arg_pisacowsmilk_10_page_6_82,4.117359638214111
arg_pisacowsmilk_10_page_6_83,3.1336545944213867
arg_pisacowsmilk_10_page_6_84,1.2116228342056274
arg_pisacowsmilk_10_page_6_85,6.193934440612793
arg_pisacowsmilk_10_page_6_86,3.567315467633307
arg_pisacowsmilk_10_page_6_87,11.489145278930664
arg_pisacowsmilk_10_page_6_88,3.0746755599975586
arg_pisacowsmilk_10_page_6_89,3.4397270679473877
arg_pisacowsmilk_10_page_7_0,3.253629446029663
arg_pisacowsmilk_10_page_7_1,9.752777099609375
arg_pisacowsmilk_10_page_7_2,1.7488267421722412
arg_pisacowsmilk_10_page_7_3,4.401523590087891
arg_pisacowsmilk_10_page_7_4,8.309004783630371
arg_pisacowsmilk_10_page_7_5,0.36816057562828064
arg_pisacowsmilk_10_page_7_6,6.588336944580078
arg_pisacowsmilk_10_page_7_7,1.5337215662002563
arg_pisacowsmilk_10_page_7_8,0.05327548459172249
arg_pisacowsmilk_10_page_7_9,3.504335403442383
arg_pisacowsmilk_10_page_7_10,2.10530948638916
arg_pisacowsmilk_10_page_7_11,6.923635482788086
arg_pisacowsmilk_10_page_7_12,8.562887191772461
arg_pisacowsmilk_10_page_7_13,2.55159330368042
arg_pisacowsmilk_10_page_7_14,1.4545867443084717
arg_pisacowsmilk_10_page_7_15,2.0839810371398926
arg_pisacowsmilk_10_page_7_16,10.284529983997345
arg_pisacowsmilk_10_page_7_17,3.2954916954040527
arg_pisacowsmilk_10_page_7_18,5.957461595535278
arg_pisacowsmilk_10_page_7_19,8.616600036621094
arg_pisacowsmilk_10_page_7_20,6.220276832580566
arg_pisacowsmilk_10_page_7_21,1.2502070665359497
arg_pisacowsmilk_10_page_7_22,5.066162109375
arg_pisacowsmilk_10_page_7_23,0.5724667310714722
arg_pisacowsmilk_10_page_7_24,0.14782024919986725
arg_pisacowsmilk_10_page_7_25,2.757110595703125
arg_pisacowsmilk_10_page_7_26,3.3889381885528564
arg_pisacowsmilk_10_page_7_27,2.04681134223938
arg_pisacowsmilk_10_page_7_28,3.5446211099624634
arg_pisacowsmilk_10_page_7_29,2.2480525970458984
arg_pisacowsmilk_10_page_7_30,3.2329957485198975
arg_pisacowsmilk_10_page_7_31,1.2278597354888916
arg_pisacowsmilk_10_page_7_32,0.4275129437446594
arg_pisacowsmilk_10_page_7_33,7.726349830627441
arg_pisacowsmilk_10_page_7_34,4.668737888336182
arg_pisacowsmilk_10_page_7_35,0.8528304100036621
arg_pisacowsmilk_10_page_7_36,8.134831190109253
arg_pisacowsmilk_10_page_7_37,1.4704548120498657
arg_pisacowsmilk_10_page_7_38,3.4176716804504395
arg_pisacowsmilk_10_page_7_39,5.421653747558594
arg_pisacowsmilk_10_page_7_40,4.701459884643555
arg_pisacowsmilk_10_page_7_41,2.2555065155029297
arg_pisacowsmilk_10_page_7_42,1.8189860582351685
arg_pisacowsmilk_10_page_7_43,4.1350297927856445
arg_pisacowsmilk_10_page_7_44,0.6584489345550537
arg_pisacowsmilk_10_page_7_45,2.483173370361328
arg_pisacowsmilk_10_page_7_46,3.7578036785125732
arg_pisacowsmilk_10_page_7_47,3.373850107192993
arg_pisacowsmilk_10_page_7_48,0.28767916560173035
arg_pisacowsmilk_10_page_7_49,0.8295015394687653
arg_pisacowsmilk_10_page_7_50,6.298394680023193
arg_pisacowsmilk_10_page_7_51,5.694393157958984
arg_pisacowsmilk_10_page_7_52,1.5695326328277588
arg_pisacowsmilk_10_page_7_53,2.674227714538574
arg_pisacowsmilk_10_page_7_54,3.3757665157318115
arg_pisacowsmilk_10_page_7_55,1.7311457395553589
arg_pisacowsmilk_10_page_7_56,0.654098391532898
arg_pisacowsmilk_10_page_7_57,5.650333404541016
arg_pisacowsmilk_10_page_7_58,5.460353374481201
arg_pisacowsmilk_10_page_7_59,1.7720550298690796
arg_pisacowsmilk_10_page_7_60,3.5587596893310547
arg_pisacowsmilk_10_page_7_61,0.5296320915222168
arg_pisacowsmilk_10_page_7_62,4.281210422515869
arg_pisacowsmilk_10_page_7_63,3.6145787239074707
arg_pisacowsmilk_10_page_7_64,12.511987924575806
arg_pisacowsmilk_10_page_7_65,9.00287914276123
arg_pisacowsmilk_10_page_7_66,4.1228790283203125
arg_pisacowsmilk_10_page_7_67,1.8169997930526733
arg_pisacowsmilk_10_page_7_68,5.346038341522217
arg_pisacowsmilk_10_page_7_69,4.3175859451293945
arg_pisacowsmilk_10_page_7_70,9.23816204071045
arg_pisacowsmilk_10_page_7_71,0.315573126077652
arg_pisacowsmilk_10_page_7_72,2.1947126388549805
arg_pisacowsmilk_10_page_7_73,1.549545407295227
arg_pisacowsmilk_10_page_7_74,3.2180042266845703
arg_pisacowsmilk_10_page_7_75,12.091585397720337
arg_pisacowsmilk_10_page_7_76,9.40798306465149
arg_pisacowsmilk_10_page_7_77,1.5239874124526978
arg_pisacowsmilk_10_page_7_78,0.19548273086547852
arg_pisacowsmilk_10_page_7_79,4.0010318867862225
arg_pisacowsmilk_10_page_8_0,38.12935450673103
arg_pisacowsmilk_10_page_8_1,24.05104334279895
arg_pisacowsmilk_10_page_8_2,2.713383913040161
arg_pisacowsmilk_10_page_8_3,3.7143966406583786
arg_pisacowsmilk_10_page_8_4,14.751522064208984
arg_pisacowsmilk_10_page_8_5,9.031936407089233
arg_pisacowsmilk_10_page_8_6,9.899161422159523
arg_pisacowsmilk_10_page_8_7,3.6464524269104004
arg_pisacowsmilk_10_page_8_8,10.717309832572937
arg_pisacowsmilk_10_page_8_9,6.412576675415039
arg_pisacowsmilk_10_page_8_10,2.7052660696208477
arg_pisacowsmilk_10_page_8_11,8.319228887557983
arg_pisacowsmilk_10_page_8_12,18.0038560628891
arg_pisacowsmilk_10_page_8_13,7.73060941696167
arg_pisacowsmilk_10_page_8_14,4.36345100402832
arg_pisacowsmilk_10_page_8_15,4.029309272766113
arg_pisacowsmilk_10_page_9_0,7.048086166381836
arg_pisacowsmilk_10_page_9_1,1.5253877639770508
arg_pisacowsmilk_10_page_9_2,1.8260624408721924
arg_pisacowsmilk_10_page_9_3,4.2577805519104
arg_pisacowsmilk_10_page_9_4,1.3301142454147339
arg_pisacowsmilk_10_page_9_5,3.2274327278137207
arg_pisacowsmilk_10_page_9_6,0.5620201230049133
arg_pisacowsmilk_10_page_9_7,0.2675100564956665
arg_pisacowsmilk_10_page_9_8,4.848785400390625
arg_pisacowsmilk_10_page_9_9,10.203929781913757
arg_pisacowsmilk_10_page_9_10,7.500678196549416
arg_pisacowsmilk_10_page_9_11,4.1264190673828125
arg_pisacowsmilk_10_page_9_12,1.9376460313796997
arg_pisacowsmilk_10_page_9_13,0.7594351172447205
arg_pisacowsmilk_10_page_9_14,0.1980869621038437
arg_pisacowsmilk_10_page_9_15,3.976771116256714
arg_pisacowsmilk_10_page_9_16,12.568494711071253
arg_pisacowsmilk_10_page_9_17,5.290894508361816
arg_pisacowsmilk_10_page_9_18,4.5348286628723145
arg_pisacowsmilk_10_page_9_19,6.5244317054748535
arg_pisacowsmilk_10_page_9_20,6.080558119341731
arg_pisacowsmilk_10_page_9_21,0.2538142204284668
arg_pisacowsmilk_10_page_9_22,2.6946830973029137
arg_pisacowsmilk_10_page_9_23,6.393493175506592
arg_pisacowsmilk_10_page_9_24,0.5126267075538635
arg_pisacowsmilk_10_page_9_25,1.6626125574111938
arg_pisacowsmilk_10_page_9_26,7.303826332092285
arg_pisacowsmilk_10_page_9_27,3.9883103370666504
arg_pisacowsmilk_10_page_9_28,1.120911717414856
arg_pisacowsmilk_10_page_9_29,1.17978036403656
arg_pisacowsmilk_10_page_9_30,0.013878039084374905
arg_pisacowsmilk_10_page_9_31,4.539140701293945
arg_pisacowsmilk_10_page_9_32,4.353963851928711
arg_pisacowsmilk_10_page_9_33,2.509669303894043
arg_pisacowsmilk_10_page_9_34,0.00130425242241472
arg_pisacowsmilk_10_page_9_35,0.5124458204954863
arg_pisacowsmilk_10_page_9_36,11.198456048965454
arg_pisacowsmilk_10_page_9_37,0.9222953915596008
arg_pisacowsmilk_10_page_9_38,0.6185582280158997
arg_pisacowsmilk_10_page_9_39,0.0457768552005291
arg_pisacowsmilk_10_page_9_40,4.80853796005249
arg_pisacowsmilk_10_page_9_41,0.8235464692115784
arg_pisacowsmilk_10_page_9_42,0.7458529472351074
arg_pisacowsmilk_10_page_9_43,5.216280937194824
arg_pisacowsmilk_10_page_9_44,4.33536434173584
arg_pisacowsmilk_10_page_9_45,1.4342985153198242
arg_pisacowsmilk_10_page_9_46,4.608612060546875
arg_pisacowsmilk_10_page_9_47,12.929108619689941
arg_pisacowsmilk_10_page_9_48,0.9637765884399414
arg_pisacowsmilk_10_page_9_49,0.4829644560813904
arg_pisacowsmilk_10_page_9_50,4.892008192837238
arg_pisacowsmilk_10_page_9_51,7.989444732666016
arg_pisacowsmilk_10_page_9_52,1.4739335775375366
arg_pisacowsmilk_10_page_9_53,0.9701720476150513
arg_pisacowsmilk_10_page_9_54,2.561122417449951
arg_pisacowsmilk_10_page_9_55,1.6971263885498047
arg_pisacowsmilk_10_page_9_56,0.16348780691623688
arg_pisacowsmilk_10_page_9_57,0.9442110657691956
arg_pisacowsmilk_10_page_9_58,3.6953845024108887
arg_pisacowsmilk_10_page_9_59,0.7019460797309875
